2026-01-04 at 10:23:25 | INFO | Бот успешно запущен.
2026-01-04 at 10:23:25 | SUCCESS | Вебхук установлен: https://gh01c6ls-8000.euw.devtunnels.ms/webhook
2026-01-04 at 10:24:13 | INFO | Бот остановлен...
2026-01-04 at 10:24:14 | ERROR | Бот остановлен!
2026-01-04 at 10:24:23 | INFO | Бот запущен...
2026-01-04 at 10:24:25 | INFO | Бот успешно запущен.
2026-01-04 at 10:24:25 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 10:24:29 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:24:29 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 10:24:29 | INFO | Обновление успешно обработано.
2026-01-04 at 10:24:37 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:24:37 | INFO | Обновление успешно обработано.
2026-01-04 at 10:24:41 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:24:41 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 10:24:41 | INFO | Найдено 1 записей.
2026-01-04 at 10:24:41 | INFO | Обновление успешно обработано.
2026-01-04 at 10:24:50 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:24:50 | INFO | Обновление успешно обработано.
2026-01-04 at 10:25:19 | INFO | Бот остановлен...
2026-01-04 at 10:25:19 | ERROR | Бот остановлен!
2026-01-04 at 10:36:57 | INFO | Бот запущен...
2026-01-04 at 10:36:58 | INFO | Бот успешно запущен.
2026-01-04 at 10:36:58 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 10:37:42 | INFO | Бот остановлен...
2026-01-04 at 10:37:43 | ERROR | Бот остановлен!
2026-01-04 at 10:38:25 | INFO | Бот запущен...
2026-01-04 at 10:38:27 | INFO | Бот успешно запущен.
2026-01-04 at 10:38:27 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 10:39:37 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:39:37 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 10:39:40 | INFO | Обновление успешно обработано.
2026-01-04 at 10:39:42 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:39:42 | INFO | Обновление успешно обработано.
2026-01-04 at 10:39:44 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:39:45 | INFO | Обновление успешно обработано.
2026-01-04 at 10:40:29 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:40:30 | INFO | Обновление успешно обработано.
2026-01-04 at 10:55:10 | INFO | Бот остановлен...
2026-01-04 at 10:55:11 | ERROR | Бот остановлен!
2026-01-04 at 10:55:27 | INFO | Бот запущен...
2026-01-04 at 10:55:28 | INFO | Бот успешно запущен.
2026-01-04 at 10:55:28 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 10:55:35 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:55:35 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 10:55:35 | INFO | Обновление успешно обработано.
2026-01-04 at 10:55:38 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:55:38 | INFO | Обновление успешно обработано.
2026-01-04 at 10:56:06 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:56:06 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 10:56:06 | INFO | Найдено 3 записей.
2026-01-04 at 10:56:07 | INFO | Обновление успешно обработано.
2026-01-04 at 10:56:52 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:56:53 | INFO | Обновление успешно обработано.
2026-01-04 at 10:56:55 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:56:55 | INFO | Обновление успешно обработано.
2026-01-04 at 10:57:00 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:57:01 | INFO | Обновление успешно обработано.
2026-01-04 at 10:57:03 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:57:05 | INFO | Обновление успешно обработано.
2026-01-04 at 10:57:32 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:57:32 | INFO | Обновление успешно обработано.
2026-01-04 at 10:57:34 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:57:34 | INFO | Обновление успешно обработано.
2026-01-04 at 10:57:36 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:57:37 | INFO | Обновление успешно обработано.
2026-01-04 at 10:57:38 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:57:38 | INFO | Обновление успешно обработано.
2026-01-04 at 10:57:42 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:57:43 | INFO | Обновление успешно обработано.
2026-01-04 at 10:57:54 | INFO | Получен запрос с вебхука.
2026-01-04 at 10:57:54 | INFO | Обновление успешно обработано.
2026-01-04 at 11:00:24 | INFO | Бот остановлен...
2026-01-04 at 11:00:25 | ERROR | Бот остановлен!
2026-01-04 at 11:00:35 | INFO | Бот запущен...
2026-01-04 at 11:00:36 | INFO | Бот успешно запущен.
2026-01-04 at 11:00:37 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 11:00:44 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:00:44 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 11:00:45 | INFO | Обновление успешно обработано.
2026-01-04 at 11:00:47 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:00:48 | INFO | Обновление успешно обработано.
2026-01-04 at 11:00:52 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:00:52 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:00:52 | INFO | Найдено 3 записей.
2026-01-04 at 11:00:52 | ERROR | Неожиданная ошибка: 'list' object has no attribute '__dict__'
2026-01-04 at 11:00:53 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:00:53 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:00:53 | INFO | Найдено 3 записей.
2026-01-04 at 11:00:53 | ERROR | Неожиданная ошибка: 'list' object has no attribute '__dict__'
2026-01-04 at 11:00:55 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:00:55 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:00:55 | INFO | Найдено 3 записей.
2026-01-04 at 11:00:55 | ERROR | Неожиданная ошибка: 'list' object has no attribute '__dict__'
2026-01-04 at 11:01:00 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:01:00 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:01:00 | INFO | Найдено 3 записей.
2026-01-04 at 11:01:00 | ERROR | Неожиданная ошибка: 'list' object has no attribute '__dict__'
2026-01-04 at 11:01:09 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:01:09 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:01:09 | INFO | Найдено 3 записей.
2026-01-04 at 11:01:09 | ERROR | Неожиданная ошибка: Telegram server says - Bad Request: query is too old and response timeout expired or query ID is invalid
2026-01-04 at 11:01:25 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:01:25 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:01:25 | INFO | Найдено 3 записей.
2026-01-04 at 11:01:26 | ERROR | Неожиданная ошибка: Telegram server says - Bad Request: query is too old and response timeout expired or query ID is invalid
2026-01-04 at 11:01:58 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:01:58 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:01:58 | INFO | Найдено 3 записей.
2026-01-04 at 11:01:59 | ERROR | Неожиданная ошибка: Telegram server says - Bad Request: query is too old and response timeout expired or query ID is invalid
2026-01-04 at 11:03:03 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:03:03 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:03:03 | INFO | Найдено 3 записей.
2026-01-04 at 11:03:03 | ERROR | Неожиданная ошибка: Telegram server says - Bad Request: query is too old and response timeout expired or query ID is invalid
2026-01-04 at 11:04:56 | INFO | Бот остановлен...
2026-01-04 at 11:04:57 | ERROR | Бот остановлен!
2026-01-04 at 11:05:06 | INFO | Бот запущен...
2026-01-04 at 11:05:07 | INFO | Бот успешно запущен.
2026-01-04 at 11:05:07 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 11:05:15 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:05:15 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 11:05:16 | INFO | Обновление успешно обработано.
2026-01-04 at 11:05:19 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:05:20 | INFO | Обновление успешно обработано.
2026-01-04 at 11:05:24 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:05:24 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:05:24 | INFO | Найдено 1 записей.
2026-01-04 at 11:05:24 | ERROR | Неожиданная ошибка: vars() argument must have __dict__ attribute
2026-01-04 at 11:05:25 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:05:25 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:05:25 | INFO | Найдено 1 записей.
2026-01-04 at 11:05:25 | ERROR | Неожиданная ошибка: vars() argument must have __dict__ attribute
2026-01-04 at 11:05:27 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:05:27 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:05:27 | INFO | Найдено 1 записей.
2026-01-04 at 11:05:27 | ERROR | Неожиданная ошибка: vars() argument must have __dict__ attribute
2026-01-04 at 11:05:33 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:05:33 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:05:33 | INFO | Найдено 1 записей.
2026-01-04 at 11:05:34 | ERROR | Неожиданная ошибка: vars() argument must have __dict__ attribute
2026-01-04 at 11:05:43 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:05:43 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:05:43 | INFO | Найдено 1 записей.
2026-01-04 at 11:05:43 | ERROR | Неожиданная ошибка: Telegram server says - Bad Request: query is too old and response timeout expired or query ID is invalid
2026-01-04 at 11:05:59 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:05:59 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:05:59 | INFO | Найдено 1 записей.
2026-01-04 at 11:06:00 | ERROR | Неожиданная ошибка: Telegram server says - Bad Request: query is too old and response timeout expired or query ID is invalid
2026-01-04 at 11:06:32 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:06:32 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:06:32 | INFO | Найдено 1 записей.
2026-01-04 at 11:06:33 | ERROR | Неожиданная ошибка: Telegram server says - Bad Request: query is too old and response timeout expired or query ID is invalid
2026-01-04 at 11:06:35 | INFO | Бот остановлен...
2026-01-04 at 11:06:36 | ERROR | Бот остановлен!
2026-01-04 at 11:13:27 | INFO | Бот запущен...
2026-01-04 at 11:13:28 | INFO | Бот успешно запущен.
2026-01-04 at 11:13:29 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 11:13:38 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:13:38 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 11:13:38 | INFO | Обновление успешно обработано.
2026-01-04 at 11:13:40 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:13:41 | INFO | Обновление успешно обработано.
2026-01-04 at 11:13:44 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:13:44 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:13:44 | INFO | Найдено 1 записей.
2026-01-04 at 11:13:45 | ERROR | Неожиданная ошибка: 'list' object has no attribute 'id'
2026-01-04 at 11:13:45 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:13:45 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:13:45 | INFO | Найдено 1 записей.
2026-01-04 at 11:13:46 | ERROR | Неожиданная ошибка: 'list' object has no attribute 'id'
2026-01-04 at 11:13:48 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:13:48 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:13:48 | INFO | Найдено 1 записей.
2026-01-04 at 11:13:48 | ERROR | Неожиданная ошибка: 'list' object has no attribute 'id'
2026-01-04 at 11:13:53 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:13:53 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:13:53 | INFO | Найдено 1 записей.
2026-01-04 at 11:13:53 | ERROR | Неожиданная ошибка: 'list' object has no attribute 'id'
2026-01-04 at 11:14:02 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:14:02 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:14:02 | INFO | Найдено 1 записей.
2026-01-04 at 11:14:02 | ERROR | Неожиданная ошибка: Telegram server says - Bad Request: query is too old and response timeout expired or query ID is invalid
2026-01-04 at 11:14:07 | INFO | Бот остановлен...
2026-01-04 at 11:14:08 | ERROR | Бот остановлен!
2026-01-04 at 11:20:05 | INFO | Бот запущен...
2026-01-04 at 11:20:06 | INFO | Бот успешно запущен.
2026-01-04 at 11:20:06 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 11:20:14 | INFO | Бот остановлен...
2026-01-04 at 11:20:14 | ERROR | Бот остановлен!
2026-01-04 at 11:20:30 | INFO | Бот запущен...
2026-01-04 at 11:20:33 | INFO | Бот успешно запущен.
2026-01-04 at 11:20:33 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 11:20:45 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:20:45 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 11:20:46 | INFO | Обновление успешно обработано.
2026-01-04 at 11:20:48 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:20:48 | INFO | Обновление успешно обработано.
2026-01-04 at 11:20:51 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:20:51 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 1}
2026-01-04 at 11:20:51 | INFO | Найдено 1 записей.
2026-01-04 at 11:20:52 | INFO | Обновление успешно обработано.
2026-01-04 at 11:41:24 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:41:26 | INFO | Обновление успешно обработано.
2026-01-04 at 11:43:23 | INFO | Бот остановлен...
2026-01-04 at 11:43:24 | ERROR | Бот остановлен!
2026-01-04 at 11:43:33 | INFO | Бот запущен...
2026-01-04 at 11:43:34 | INFO | Бот успешно запущен.
2026-01-04 at 11:43:35 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 11:43:38 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:43:38 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 11:43:39 | INFO | Обновление успешно обработано.
2026-01-04 at 11:43:43 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:43:43 | INFO | Обновление успешно обработано.
2026-01-04 at 11:43:47 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:43:47 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:43:47 | INFO | Найдено 3 записей.
2026-01-04 at 11:43:48 | INFO | Обновление успешно обработано.
2026-01-04 at 11:43:52 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:43:52 | INFO | Обновление успешно обработано.
2026-01-04 at 11:43:54 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:43:54 | INFO | Обновление успешно обработано.
2026-01-04 at 11:53:31 | INFO | Бот остановлен...
2026-01-04 at 11:53:31 | ERROR | Бот остановлен!
2026-01-04 at 11:53:40 | INFO | Бот запущен...
2026-01-04 at 11:53:40 | INFO | Бот успешно запущен.
2026-01-04 at 11:53:40 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 11:53:44 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:53:44 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 11:53:44 | INFO | Обновление успешно обработано.
2026-01-04 at 11:53:46 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:53:46 | INFO | Обновление успешно обработано.
2026-01-04 at 11:53:51 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:53:51 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:53:51 | INFO | Найдено 3 записей.
2026-01-04 at 11:53:53 | INFO | Обновление успешно обработано.
2026-01-04 at 11:54:12 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:54:14 | INFO | Обновление успешно обработано.
2026-01-04 at 11:54:17 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:54:18 | INFO | Обновление успешно обработано.
2026-01-04 at 11:54:19 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:54:20 | INFO | Обновление успешно обработано.
2026-01-04 at 11:54:23 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:54:23 | INFO | Обновление успешно обработано.
2026-01-04 at 11:54:45 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:54:45 | INFO | Запись Table с ID 4 найдена.
2026-01-04 at 11:54:47 | INFO | Обновление успешно обработано.
2026-01-04 at 11:55:16 | INFO | Бот остановлен...
2026-01-04 at 11:55:17 | ERROR | Бот остановлен!
2026-01-04 at 11:56:12 | INFO | Бот запущен...
2026-01-04 at 11:56:13 | INFO | Бот успешно запущен.
2026-01-04 at 11:56:13 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 11:56:22 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:56:22 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 11:56:22 | INFO | Обновление успешно обработано.
2026-01-04 at 11:56:25 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:56:25 | INFO | Обновление успешно обработано.
2026-01-04 at 11:56:27 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:56:27 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 3}
2026-01-04 at 11:56:27 | INFO | Найдено 1 записей.
2026-01-04 at 11:56:28 | INFO | Обновление успешно обработано.
2026-01-04 at 11:56:31 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:56:32 | INFO | Обновление успешно обработано.
2026-01-04 at 11:56:34 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:56:34 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-04 at 11:56:34 | INFO | Найдено 3 записей.
2026-01-04 at 11:56:35 | INFO | Обновление успешно обработано.
2026-01-04 at 11:56:39 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:56:41 | INFO | Обновление успешно обработано.
2026-01-04 at 11:56:42 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:56:43 | INFO | Обновление успешно обработано.
2026-01-04 at 11:57:23 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:57:23 | INFO | Обновление успешно обработано.
2026-01-04 at 11:57:30 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:57:30 | INFO | Запись Table с ID 4 найдена.
2026-01-04 at 11:57:31 | INFO | Обновление успешно обработано.
2026-01-04 at 11:57:38 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:57:39 | INFO | Обновление успешно обработано.
2026-01-04 at 11:57:51 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:57:51 | INFO | Запись TimeSlot с ID 3 найдена.
2026-01-04 at 11:57:51 | INFO | Обновление успешно обработано.
2026-01-04 at 11:58:07 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:58:07 | INFO | Добавление записи Booking с параметрами: {'user_id': 5180149646, 'table_id': 4, 'time_slot_id': 3, 'date': datetime.date(2026, 1, 5), 'status': 'booked'}
2026-01-04 at 11:58:07 | INFO | Запись Booking успешно добавлена.
2026-01-04 at 11:58:07 | INFO | Запланировано уведомление для пользователя 5180149646 на 2026-01-04 12:58:07.629018
2026-01-04 at 11:58:07 | INFO | Запланировано уведомление для пользователя 5180149646 на 2026-01-04 14:58:07.629018
2026-01-04 at 11:58:07 | INFO | Запланировано уведомление для пользователя 5180149646 на 2026-01-04 23:58:07.629018
2026-01-04 at 11:58:07 | INFO | Запланировано уведомление для пользователя 5180149646 на 2026-01-05 11:58:07.629018
2026-01-04 at 11:58:11 | INFO | Обновление успешно обработано.
2026-01-04 at 11:58:28 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:58:29 | INFO | Поиск всех записей Booking по фильтрам: {'user_id': 5180149646}
2026-01-04 at 11:58:29 | INFO | Найдено 1 записей.
2026-01-04 at 11:58:29 | INFO | Обновление успешно обработано.
2026-01-04 at 11:58:43 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:58:44 | INFO | Обновление успешно обработано.
2026-01-04 at 11:58:55 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:58:55 | INFO | Обновление успешно обработано.
2026-01-04 at 11:59:13 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:59:13 | INFO | Обновление успешно обработано.
2026-01-04 at 11:59:35 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:59:36 | INFO | Обновление успешно обработано.
2026-01-04 at 11:59:49 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:59:50 | INFO | Обновление успешно обработано.
2026-01-04 at 11:59:56 | INFO | Получен запрос с вебхука.
2026-01-04 at 11:59:57 | INFO | Поиск всех записей Booking по фильтрам: {'user_id': 5180149646}
2026-01-04 at 11:59:57 | INFO | Найдено 1 записей.
2026-01-04 at 11:59:57 | INFO | Обновление успешно обработано.
2026-01-04 at 12:00:02 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:00:02 | INFO | Обновление успешно обработано.
2026-01-04 at 12:00:12 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:00:12 | INFO | Обновление успешно обработано.
2026-01-04 at 12:01:23 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:01:25 | INFO | Обновление успешно обработано.
2026-01-04 at 12:16:53 | INFO | Бот остановлен...
2026-01-04 at 12:16:54 | ERROR | Бот остановлен!
2026-01-04 at 12:17:03 | INFO | Бот запущен...
2026-01-04 at 12:17:04 | INFO | Бот успешно запущен.
2026-01-04 at 12:17:05 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 12:17:19 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:17:19 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 12:17:19 | INFO | Обновление успешно обработано.
2026-01-04 at 12:17:22 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:17:23 | INFO | Поиск всех записей Booking по фильтрам: {'user_id': 5180149646}
2026-01-04 at 12:17:23 | INFO | Найдено 1 записей.
2026-01-04 at 12:17:23 | INFO | Обновление успешно обработано.
2026-01-04 at 12:17:25 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:17:25 | INFO | Обновление успешно обработано.
2026-01-04 at 12:18:12 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:18:12 | INFO | Обновление успешно обработано.
2026-01-04 at 12:19:09 | INFO | Бот остановлен...
2026-01-04 at 12:19:09 | ERROR | Бот остановлен!
2026-01-04 at 12:19:18 | INFO | Бот запущен...
2026-01-04 at 12:19:18 | INFO | Бот успешно запущен.
2026-01-04 at 12:19:18 | SUCCESS | Вебхук установлен: https://cn116g06-8000.euw.devtunnels.ms/webhook
2026-01-04 at 12:19:22 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:19:22 | INFO | Запись User с ID 5180149646 найдена.
2026-01-04 at 12:19:23 | INFO | Обновление успешно обработано.
2026-01-04 at 12:19:25 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:19:25 | INFO | Поиск всех записей Booking по фильтрам: {'user_id': 5180149646}
2026-01-04 at 12:19:25 | INFO | Найдено 1 записей.
2026-01-04 at 12:19:26 | INFO | Обновление успешно обработано.
2026-01-04 at 12:19:27 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:19:27 | INFO | Обновление успешно обработано.
2026-01-04 at 12:19:34 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:19:34 | INFO | Обновление успешно обработано.
2026-01-04 at 12:19:44 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:19:44 | INFO | Подсчет количества записей User по фильтру: {}
2026-01-04 at 12:19:44 | INFO | Найдено 1 записей.
2026-01-04 at 12:19:45 | INFO | Обновление успешно обработано.
2026-01-04 at 12:20:00 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:20:01 | INFO | Обновление успешно обработано.
2026-01-04 at 12:20:02 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:20:02 | INFO | Найдено 0 заявок со статусом 'booked'.
2026-01-04 at 12:20:02 | INFO | Найдено 0 заявок со статусом 'completed'.
2026-01-04 at 12:20:02 | INFO | Найдено 1 заявок со статусом 'canceled'.
2026-01-04 at 12:20:02 | INFO | Всего найдено 1 заявок.
2026-01-04 at 12:20:03 | INFO | Обновление успешно обработано.
2026-01-04 at 12:20:25 | INFO | Получен запрос с вебхука.
2026-01-04 at 12:20:25 | INFO | Обновление успешно обработано.
2026-01-04 at 12:49:18 | INFO | Нет бронирований для обновления статуса.
2026-01-09 at 10:41:57 | INFO | Бот запущен...
2026-01-09 at 10:41:58 | INFO | Бот успешно запущен.
2026-01-09 at 10:41:58 | SUCCESS | Вебхук установлен: https://sxttr53w-8000.euw.devtunnels.ms/webhook
2026-01-09 at 10:42:34 | INFO | Получен запрос с вебхука.
2026-01-09 at 10:42:34 | INFO | Запись User с ID 5180149646 найдена.
2026-01-09 at 10:42:36 | INFO | Обновление успешно обработано.
2026-01-09 at 10:42:59 | INFO | Получен запрос с вебхука.
2026-01-09 at 10:42:59 | INFO | Обновление успешно обработано.
2026-01-09 at 10:43:02 | INFO | Получен запрос с вебхука.
2026-01-09 at 10:43:02 | INFO | Поиск всех записей Table по фильтрам: {'capacity': 2}
2026-01-09 at 10:43:02 | INFO | Найдено 3 записей.
2026-01-09 at 10:43:03 | INFO | Обновление успешно обработано.
2026-01-09 at 10:43:09 | INFO | Получен запрос с вебхука.
2026-01-09 at 10:43:09 | INFO | Запись Table с ID 1 найдена.
2026-01-09 at 10:43:09 | INFO | Обновление успешно обработано.
2026-01-09 at 10:43:13 | INFO | Получен запрос с вебхука.
2026-01-09 at 10:43:14 | INFO | Обновление успешно обработано.
2026-01-09 at 10:43:24 | INFO | Получен запрос с вебхука.
2026-01-09 at 10:43:24 | INFO | Запись TimeSlot с ID 2 найдена.
2026-01-09 at 10:43:25 | INFO | Обновление успешно обработано.
2026-01-09 at 10:43:29 | INFO | Получен запрос с вебхука.
2026-01-09 at 10:43:29 | INFO | Добавление записи Booking с параметрами: {'user_id': 5180149646, 'table_id': 1, 'time_slot_id': 2, 'date': datetime.date(2026, 1, 9), 'status': 'booked'}
2026-01-09 at 10:43:29 | INFO | Запись Booking успешно добавлена.
2026-01-09 at 10:43:31 | INFO | Запланировано уведомление для пользователя 5180149646 на 2026-01-09 11:43:31.051303
